episode_id,timestep,split,node_id,pos_x,pos_y,vel_x,vel_y,speed,energy_remaining,mission_priority,in_disruption_zone,node_degree,dist_to_cs,dist_to_uav,can_reach_cs
38,24,val,S7,337.54,250.65,0.04,1.37,1.37,70.49,3,0,4,221.56,162.73,1
38,24,val,S8,282.2,826.15,-1.43,-0.08,1.43,70.15,2,0,2,758.11,606.6,0
38,24,val,S9,436.48,780.45,2.07,-1.79,2.73,78.5,2,0,4,683.41,524.32,0
38,24,val,S10,363.46,550.82,-0.88,-1.3,1.57,84.2,3,0,2,471.05,321.28,1
38,24,val,S11,449.41,461.14,0.94,1.5,1.77,80.75,1,0,3,364.67,207.41,1
38,24,val,S12,504.78,435.28,0.45,-3.78,3.81,92.68,2,1,1,335.32,175.35,1
38,24,val,S13,445.67,366.77,0.18,1.39,1.4,80.01,3,0,4,272.25,119.8,1
38,24,val,S14,412.45,488.93,-1.68,1.67,2.37,89.18,3,0,3,398.66,245.1,1
38,24,val,S15,552.14,363.68,-1.44,4.59,4.81,93.54,2,0,2,268.79,116.05,1
38,24,val,S16,260.11,188.58,-2.46,3.16,4.0,87.84,2,0,2,255.72,250.29,1
38,24,val,S17,383.29,701.52,-2.93,0.94,3.08,74.28,1,0,3,612.74,456.68,0
38,24,val,S18,544.98,833.5,-0.29,-2.09,2.11,84.16,3,0,3,734.87,575.26,0
38,24,val,S19,391.86,183.41,-1.83,-0.13,1.84,87.44,2,0,3,136.57,132.52,1
39,0,val,S0,481.82,727.53,3.59,-2.22,4.22,74.24,3,0,6,627.79,74.72,0
39,0,val,S1,477.44,407.8,-1.57,0.23,1.58,85.78,3,1,1,308.63,392.85,0
39,0,val,S2,469.0,603.01,1.01,0.09,1.01,83.88,2,1,2,503.97,199.41,0
39,0,val,S3,623.52,849.68,-2.46,-1.05,2.67,86.48,3,0,2,759.78,133.13,0
39,0,val,S4,302.46,381.49,-0.54,-4.37,4.4,87.08,2,0,2,343.89,462.79,0
39,0,val,S5,661.67,424.43,-0.64,1.75,1.86,92.91,1,0,3,362.48,408.89,0
39,0,val,S6,449.94,595.41,0.57,0.99,1.14,78.32,3,0,1,497.94,210.62,0
39,0,val,S7,359.61,286.72,1.25,-0.28,1.28,86.15,3,0,2,233.61,532.14,0
39,0,val,S8,443.9,321.63,2.52,3.51,4.32,87.7,2,0,2,228.62,481.65,0
39,0,val,S9,577.03,514.34,-2.03,2.05,2.89,99.89,3,0,3,421.44,295.87,0
39,0,val,S10,517.81,490.44,-0.07,1.5,1.5,85.7,1,1,2,390.84,310.08,0
39,0,val,S11,442.03,828.06,1.45,-3.55,3.84,85.75,3,0,3,730.36,64.4,0
39,0,val,S12,313.31,662.53,-1.93,0.45,1.98,82.37,1,0,1,592.71,231.84,0
39,0,val,S13,591.78,429.47,-0.59,2.17,2.25,75.76,3,0,4,342.02,381.72,0
39,0,val,S14,657.39,657.71,-3.0,1.73,3.46,81.18,3,0,1,579.49,212.18,0
39,0,val,S15,582.46,800.28,1.38,-1.65,2.15,89.29,2,0,3,705.12,82.46,0
39,0,val,S16,407.72,435.87,2.37,-3.2,3.98,99.1,2,0,3,348.32,375.64,0
39,0,val,S17,583.99,282.47,-3.75,-2.12,4.31,89.9,3,0,0,200.87,524.3,0
39,0,val,S18,644.01,523.14,-1.24,-0.69,1.42,76.62,1,0,5,446.98,312.07,0
39,0,val,S19,351.26,747.89,0.87,-0.91,1.26,96.92,3,0,4,664.74,157.6,0
39,1,val,S0,485.42,725.31,3.59,-2.22,4.22,74.23,3,0,6,625.48,47.01,0
39,1,val,S1,475.88,408.03,-1.57,0.23,1.58,85.77,3,1,1,308.97,362.77,0
39,1,val,S2,470.01,603.1,1.01,0.09,1.01,83.87,2,1,2,503.99,169.57,0
39,1,val,S3,621.06,848.63,-2.46,-1.05,2.67,86.47,3,0,2,758.35,144.35,0
39,1,val,S4,301.91,377.12,-0.54,-4.37,4.4,87.07,2,0,2,340.64,439.99,0
39,1,val,S5,661.04,426.18,-0.64,1.75,1.86,92.9,1,0,3,363.76,379.67,0
39,1,val,S6,450.51,596.41,0.57,0.99,1.14,78.31,3,1,2,498.87,180.51,0
39,1,val,S7,360.86,286.43,1.25,-0.28,1.28,86.14,3,0,2,232.63,503.19,0
39,1,val,S8,446.42,325.14,2.52,3.51,4.32,87.69,2,0,2,231.43,448.07,0
39,1,val,S9,575.0,516.39,-2.03,2.05,2.89,99.88,3,0,3,423.09,264.47,0
39,1,val,S10,517.74,491.94,-0.07,1.5,1.5,85.69,1,1,2,392.34,278.63,0
39,1,val,S11,443.47,824.5,1.45,-3.55,3.84,85.74,3,0,3,726.7,78.52,0
39,1,val,S12,311.38,662.99,-1.93,0.45,1.98,82.36,1,0,1,593.74,216.86,0
39,1,val,S13,591.19,431.64,-0.59,2.17,2.25,75.75,3,0,4,343.95,350.43,0
39,1,val,S14,654.39,659.44,-3.0,1.73,3.46,81.17,3,0,2,580.35,189.89,0
39,1,val,S15,583.84,798.63,1.38,-1.65,2.15,89.28,2,0,3,703.64,88.6,0
39,1,val,S16,410.09,432.67,2.37,-3.2,3.98,99.09,2,0,3,344.61,349.11,0
39,1,val,S17,580.24,280.35,-3.75,-2.12,4.31,89.89,3,0,0,197.4,496.18,0
39,1,val,S18,642.77,522.45,-1.24,-0.69,1.42,76.61,1,0,5,445.93,285.76,0
39,1,val,S19,352.13,746.98,0.87,-0.91,1.26,96.91,3,0,4,663.66,149.65,0
39,2,val,S0,489.01,723.09,3.59,-2.22,4.22,74.22,3,0,6,623.18,20.17,0
39,2,val,S1,474.31,408.26,-1.57,0.23,1.58,85.76,3,1,1,309.32,332.74,0
39,2,val,S2,471.02,603.19,1.01,0.09,1.01,83.86,2,1,2,504.02,139.85,0
39,2,val,S3,618.59,847.58,-2.46,-1.05,2.67,86.46,3,0,2,756.93,160.12,0
39,2,val,S4,301.37,372.76,-0.54,-4.37,4.4,87.06,2,0,2,337.41,417.52,0
39,2,val,S5,660.4,427.93,-0.64,1.75,1.86,92.89,1,0,3,365.05,350.88,0
39,2,val,S6,451.08,597.4,0.57,0.99,1.14,78.3,3,1,2,499.8,150.76,0
39,2,val,S7,362.11,286.15,1.25,-0.28,1.28,86.13,3,0,2,231.66,474.34,0
39,2,val,S8,448.95,328.65,2.52,3.51,4.32,87.68,2,0,3,234.28,414.5,0
39,2,val,S9,572.97,518.44,-2.03,2.05,2.89,99.87,3,0,3,424.75,233.27,0
39,2,val,S10,517.67,493.44,-0.07,1.5,1.5,85.68,1,1,2,393.83,247.2,0
39,2,val,S11,444.92,820.95,1.45,-3.55,3.84,85.73,3,0,3,723.05,97.91,0
39,2,val,S12,309.46,663.44,-1.93,0.45,1.98,82.35,1,0,2,594.79,205.35,0
39,2,val,S13,590.6,433.81,-0.59,2.17,2.25,75.74,3,0,4,345.89,319.31,0
39,2,val,S14,651.39,661.17,-3.0,1.73,3.46,81.16,3,0,2,581.23,170.68,0
39,2,val,S15,585.23,796.98,1.38,-1.65,2.15,89.27,2,0,3,702.17,102.52,0
39,2,val,S16,412.46,429.47,2.37,-3.2,3.98,99.08,2,0,3,340.9,322.63,0
39,2,val,S17,576.49,278.24,-3.75,-2.12,4.31,89.88,3,0,1,193.95,468.06,0
39,2,val,S18,641.52,521.77,-1.24,-0.69,1.42,76.6,1,0,5,444.88,260.1,0
39,2,val,S19,353.0,746.07,0.87,-0.91,1.26,96.9,3,0,4,662.58,147.13,0
39,3,val,S0,492.61,720.87,3.59,-2.22,4.22,74.21,3,0,5,620.91,13.14,0
39,3,val,S1,472.74,408.48,-1.57,0.23,1.58,85.75,3,1,1,309.68,302.75,0
39,3,val,S2,472.03,603.28,1.01,0.09,1.01,83.85,2,1,2,504.05,110.33,0
39,3,val,S3,616.13,846.53,-2.46,-1.05,2.67,86.45,3,0,2,755.51,179.25,0
39,3,val,S4,300.83,368.39,-0.54,-4.37,4.4,87.05,2,0,2,334.22,395.43,0
39,3,val,S5,659.77,429.68,-0.64,1.75,1.86,92.88,1,0,3,366.35,322.66,0
39,3,val,S6,451.65,598.39,0.57,0.99,1.14,78.29,3,1,2,500.73,121.64,0
39,3,val,S7,363.36,285.87,1.25,-0.28,1.28,86.12,3,0,2,230.69,445.6,0
39,3,val,S8,451.47,332.16,2.52,3.51,4.32,87.67,2,0,3,237.18,380.94,0
39,3,val,S9,570.94,520.49,-2.03,2.05,2.89,99.86,3,0,3,426.43,202.35,0
39,3,val,S10,517.61,494.94,-0.07,1.5,1.5,85.67,1,1,2,395.33,215.78,0
39,3,val,S11,446.37,817.4,1.45,-3.55,3.84,85.72,3,0,3,719.4,120.04,0
39,3,val,S12,307.53,663.89,-1.93,0.45,1.98,82.34,1,0,2,595.83,197.92,0
39,3,val,S13,590.01,435.98,-0.59,2.17,2.25,75.73,3,0,4,347.83,288.42,0
39,3,val,S14,648.39,662.91,-3.0,1.73,3.46,81.15,3,0,1,582.14,155.68,0
39,3,val,S15,586.61,795.33,1.38,-1.65,2.15,89.26,2,0,3,700.7,121.58,0
39,3,val,S16,414.83,426.27,2.37,-3.2,3.98,99.07,2,0,3,337.2,296.24,0
39,3,val,S17,572.74,276.12,-3.75,-2.12,4.31,89.87,3,0,1,190.55,439.93,0
39,3,val,S18,640.28,521.08,-1.24,-0.69,1.42,76.59,1,0,4,443.83,235.31,0
39,3,val,S19,353.86,745.16,0.87,-0.91,1.26,96.89,3,0,3,661.5,150.31,0
39,4,val,S0,496.2,718.64,3.59,-2.22,4.22,74.2,3,0,5,618.66,38.83,0
39,4,val,S1,471.18,408.71,-1.57,0.23,1.58,85.74,3,1,1,310.05,272.82,0
39,4,val,S2,473.04,603.36,1.01,0.09,1.01,83.84,2,1,1,504.08,81.24,0
39,4,val,S3,613.67,845.49,-2.46,-1.05,2.67,86.44,3,0,2,754.1,200.77,0
39,4,val,S4,300.29,364.02,-0.54,-4.37,4.4,87.04,2,0,2,331.05,373.8,0
39,4,val,S5,659.13,431.43,-0.64,1.75,1.86,92.87,1,0,3,367.65,295.15,0
39,4,val,S6,452.21,599.38,0.57,0.99,1.14,78.28,3,1,1,501.66,93.72,0
39,4,val,S7,364.61,285.58,1.25,-0.28,1.28,86.11,3,0,2,229.72,417.01,0
39,4,val,S8,454.0,335.67,2.52,3.51,4.32,87.66,2,0,3,240.12,347.39,0
39,4,val,S9,568.91,522.54,-2.03,2.05,2.89,99.85,3,0,3,428.12,171.88,0
39,4,val,S10,517.54,496.44,-0.07,1.5,1.5,85.66,1,1,2,396.82,184.4,0
39,4,val,S11,447.81,813.84,1.45,-3.55,3.84,85.71,3,0,3,715.75,143.66,0
39,4,val,S12,305.6,664.34,-1.93,0.45,1.98,82.33,1,0,2,596.89,195.02,0
39,4,val,S13,589.42,438.15,-0.59,2.17,2.25,75.72,3,0,4,349.77,257.85,0
39,4,val,S14,645.39,664.64,-3.0,1.73,3.46,81.14,3,0,1,583.06,146.2,0
39,4,val,S15,587.99,793.68,1.38,-1.65,2.15,89.25,2,0,3,699.23,143.75,0
39,4,val,S16,417.21,423.07,2.37,-3.2,3.98,99.06,2,0,3,333.51,269.94,0
39,4,val,S17,568.99,274.0,-3.75,-2.12,4.31,89.86,3,0,1,187.18,411.82,0
39,4,val,S18,639.04,520.39,-1.24,-0.69,1.42,76.58,1,0,4,442.79,211.67,0
39,4,val,S19,354.73,744.25,0.87,-0.91,1.26,96.88,3,0,3,660.42,158.85,0
39,5,val,S0,499.79,716.42,3.59,-2.22,4.22,74.19,3,0,5,616.42,66.42,0
39,5,val,S1,469.61,408.93,-1.57,0.23,1.58,85.73,3,1,1,310.43,242.97,0
39,5,val,S2,474.05,603.45,1.01,0.09,1.01,83.83,2,1,1,504.12,53.29,0
39,5,val,S3,611.21,844.44,-2.46,-1.05,2.67,86.43,3,0,1,752.7,224.0,0
39,5,val,S4,299.74,359.66,-0.54,-4.37,4.4,87.03,2,0,2,327.91,352.71,0
39,5,val,S5,658.5,433.18,-0.64,1.75,1.86,92.86,1,0,3,368.96,268.58,0
39,5,val,S6,452.78,600.37,0.57,0.99,1.14,78.27,3,1,1,502.59,68.5,0
39,5,val,S7,365.87,285.3,1.25,-0.28,1.28,86.1,3,0,2,228.75,388.59,0
39,5,val,S8,456.52,339.18,2.52,3.51,4.32,87.65,2,0,3,243.1,313.85,0
39,5,val,S9,566.88,524.59,-2.03,2.05,2.89,99.84,3,0,3,429.83,142.13,0
39,5,val,S10,517.47,497.94,-0.07,1.5,1.5,85.65,1,1,2,398.32,153.06,0
39,5,val,S11,449.26,810.29,1.45,-3.55,3.84,85.7,3,0,3,712.1,168.13,0
39,5,val,S12,303.68,664.8,-1.93,0.45,1.98,82.32,1,0,2,597.94,196.88,0
39,5,val,S13,588.83,440.32,-0.59,2.17,2.25,75.71,3,0,4,351.72,227.72,0
39,5,val,S14,642.39,666.37,-3.0,1.73,3.46,81.13,3,0,2,584.0,143.33,0
39,5,val,S15,589.37,792.03,1.38,-1.65,2.15,89.24,2,0,4,697.77,167.8,0
39,5,val,S16,419.58,419.87,2.37,-3.2,3.98,99.05,2,0,3,329.82,243.78,0
39,5,val,S17,565.24,271.89,-3.75,-2.12,4.31,89.85,3,0,1,183.85,383.7,0
39,5,val,S18,637.79,519.7,-1.24,-0.69,1.42,76.57,1,0,5,441.74,189.64,0
39,5,val,S19,355.59,743.34,0.87,-0.91,1.26,96.87,3,0,3,659.34,171.94,0
39,6,val,S0,503.39,714.2,3.59,-2.22,4.22,74.18,3,0,5,614.21,94.26,0
39,6,val,S1,468.04,409.16,-1.57,0.23,1.58,85.72,3,1,1,310.81,213.25,0
39,6,val,S2,475.06,603.54,1.01,0.09,1.01,83.82,2,1,1,504.16,29.88,0
39,6,val,S3,608.75,843.39,-2.46,-1.05,2.67,86.42,3,0,1,751.31,248.46,0
39,6,val,S4,299.2,355.29,-0.54,-4.37,4.4,87.02,2,0,2,324.8,332.25,0
39,6,val,S5,657.86,434.93,-0.64,1.75,1.86,92.85,1,0,3,370.27,243.25,0
39,6,val,S6,453.35,601.36,0.57,0.99,1.14,78.26,3,1,1,503.53,50.23,0
39,6,val,S7,367.12,285.01,1.25,-0.28,1.28,86.09,3,0,2,227.79,360.38,0
39,6,val,S8,459.05,342.69,2.52,3.51,4.32,87.64,2,0,3,246.12,280.32,0
39,6,val,S9,564.85,526.64,-2.03,2.05,2.89,99.83,3,0,3,431.54,113.67,0
39,6,val,S10,517.4,499.44,-0.07,1.5,1.5,85.64,1,1,2,399.82,121.81,0
39,6,val,S11,450.71,806.74,1.45,-3.55,3.84,85.69,3,0,3,708.46,193.13,0
39,6,val,S12,301.75,665.25,-1.93,0.45,1.98,82.31,1,0,2,599.01,203.34,0
39,6,val,S13,588.24,442.48,-0.59,2.17,2.25,75.7,3,0,4,353.67,198.24,0
39,6,val,S14,639.39,668.11,-3.0,1.73,3.46,81.12,3,0,2,584.96,147.46,0
39,6,val,S15,590.75,790.37,1.38,-1.65,2.15,89.23,2,0,4,696.31,193.04,0
39,6,val,S16,421.95,416.67,2.37,-3.2,3.98,99.04,2,0,3,326.14,217.8,0
39,6,val,S17,561.49,269.77,-3.75,-2.12,4.31,89.84,3,0,1,180.56,355.58,0
39,6,val,S18,636.55,519.02,-1.24,-0.69,1.42,76.56,1,0,5,440.7,169.83,0
39,6,val,S19,356.46,742.42,0.87,-0.91,1.26,96.86,3,0,3,658.27,188.66,0
39,7,val,S0,506.98,711.98,3.59,-2.22,4.22,74.17,3,0,6,612.02,122.18,0
39,7,val,S1,466.48,409.39,-1.57,0.23,1.58,85.71,3,1,1,311.2,183.7,0
39,7,val,S2,476.07,603.63,1.01,0.09,1.01,83.81,2,1,1,504.19,27.54,0
39,7,val,S3,606.29,842.35,-2.46,-1.05,2.67,86.41,3,0,1,749.92,273.82,0
39,7,val,S4,298.66,350.92,-0.54,-4.37,4.4,87.01,2,0,1,321.72,312.56,0
39,7,val,S5,657.23,436.68,-0.64,1.75,1.86,92.84,1,0,3,371.58,219.61,0
39,7,val,S6,453.92,602.35,0.57,0.99,1.14,78.25,3,1,1,504.46,47.71,0
39,7,val,S7,368.37,284.73,1.25,-0.28,1.28,86.08,3,0,2,226.83,332.44,0
39,7,val,S8,461.57,346.2,2.52,3.51,4.32,87.63,2,0,3,249.18,246.81,0
39,7,val,S9,562.82,528.69,-2.03,2.05,2.89,99.82,3,0,3,433.27,87.77,0
39,7,val,S10,517.34,500.94,-0.07,1.5,1.5,85.63,1,1,2,401.31,90.73,0
39,7,val,S11,452.15,803.19,1.45,-3.55,3.84,85.68,3,0,2,704.81,218.49,0
39,7,val,S12,299.83,665.7,-1.93,0.45,1.98,82.3,1,0,1,600.07,214.01,0
39,7,val,S13,587.65,444.65,-0.59,2.17,2.25,75.69,3,0,4,355.62,169.73,0
39,7,val,S14,636.39,669.84,-3.0,1.73,3.46,81.11,3,0,3,585.93,158.04,0
39,7,val,S15,592.13,788.72,1.38,-1.65,2.15,89.22,2,0,3,694.86,219.04,0
39,7,val,S16,424.32,413.46,2.37,-3.2,3.98,99.03,2,0,2,322.47,192.07,0
39,7,val,S17,557.74,267.66,-3.75,-2.12,4.31,89.83,3,0,1,177.32,327.47,0
39,7,val,S18,635.31,518.33,-1.24,-0.69,1.42,76.55,1,0,5,439.67,153.12,0
39,7,val,S19,357.32,741.51,0.87,-0.91,1.26,96.85,3,0,3,657.19,208.12,0
39,8,val,S0,510.58,709.76,3.59,-2.22,4.22,74.16,3,0,5,609.85,150.13,0
39,8,val,S1,464.91,409.61,-1.57,0.23,1.58,85.7,3,1,1,311.6,154.43,0
39,8,val,S2,477.08,603.71,1.01,0.09,1.01,83.8,2,1,1,504.23,49.36,0
39,8,val,S3,603.83,841.3,-2.46,-1.05,2.67,86.4,3,0,1,748.54,299.85,0
39,8,val,S4,298.11,346.56,-0.54,-4.37,4.4,87.0,2,0,1,318.67,293.8,0
39,8,val,S5,656.59,438.43,-0.64,1.75,1.86,92.83,1,0,4,372.9,198.24,0
39,8,val,S6,454.49,603.34,0.57,0.99,1.14,78.24,3,1,1,505.4,62.85,0
39,8,val,S7,369.62,284.44,1.25,-0.28,1.28,86.07,3,0,3,225.87,304.84,0
39,8,val,S8,464.1,349.71,2.52,3.51,4.32,87.62,2,0,3,252.27,213.34,0
39,8,val,S9,560.79,530.75,-2.03,2.05,2.89,99.81,3,0,3,435.01,67.46,0
39,8,val,S10,517.27,502.44,-0.07,1.5,1.5,85.62,1,1,2,402.81,60.1,0
39,8,val,S11,453.6,799.63,1.45,-3.55,3.84,85.67,3,0,2,701.17,244.08,0
39,8,val,S12,297.9,666.15,-1.93,0.45,1.98,82.29,1,0,1,601.14,228.28,0
39,8,val,S13,587.06,446.82,-0.59,2.17,2.25,75.68,3,0,4,357.58,142.79,0
39,8,val,S14,633.39,671.57,-3.0,1.73,3.46,81.1,3,0,3,586.93,173.9,0
39,8,val,S15,593.51,787.07,1.38,-1.65,2.15,89.21,2,0,3,693.4,245.57,0
39,8,val,S16,426.69,410.26,2.37,-3.2,3.98,99.02,2,0,3,318.81,166.72,0
39,8,val,S17,553.99,265.54,-3.75,-2.12,4.31,89.82,3,0,1,174.12,299.37,0
39,8,val,S18,634.06,517.64,-1.24,-0.69,1.42,76.54,1,0,5,438.63,140.6,0
39,8,val,S19,358.19,740.6,0.87,-0.91,1.26,96.84,3,0,2,656.11,229.62,0
39,9,val,S0,514.17,707.54,3.59,-2.22,4.22,74.15,3,0,5,607.7,178.1,0
39,9,val,S1,463.34,409.84,-1.57,0.23,1.58,85.69,3,1,1,312.0,125.63,0
39,9,val,S2,478.09,603.8,1.01,0.09,1.01,83.79,2,1,1,504.28,76.98,0
39,9,val,S3,601.36,840.25,-2.46,-1.05,2.67,86.39,3,0,1,747.16,326.39,0
39,9,val,S4,297.57,342.19,-0.54,-4.37,4.4,86.99,2,0,1,315.65,276.13,0
39,9,val,S5,655.95,440.18,-0.64,1.75,1.86,92.82,1,0,4,374.22,179.97,0
39,9,val,S6,455.06,604.34,0.57,0.99,1.14,78.23,3,1,1,506.33,86.87,0
39,9,val,S7,370.87,284.16,1.25,-0.28,1.28,86.06,3,0,3,224.92,277.69,0
39,9,val,S8,466.62,353.22,2.52,3.51,4.32,87.61,2,1,3,255.41,179.91,0
39,9,val,S9,558.76,532.8,-2.03,2.05,2.89,99.8,3,0,3,436.77,58.83,0
39,9,val,S10,517.2,503.94,-0.07,1.5,1.5,85.61,1,1,2,404.3,31.23,0
39,9,val,S11,455.05,796.08,1.45,-3.55,3.84,85.66,3,0,2,697.53,269.85,0
39,9,val,S12,295.98,666.61,-1.93,0.45,1.98,82.28,1,0,1,602.22,245.53,0
39,9,val,S13,586.46,448.99,-0.59,2.17,2.25,75.67,3,0,4,359.54,118.49,0
39,9,val,S14,630.39,673.31,-3.0,1.73,3.46,81.09,3,0,3,587.95,193.75,0
39,9,val,S15,594.89,785.42,1.38,-1.65,2.15,89.2,2,0,3,691.96,272.48,0
39,9,val,S16,429.07,407.06,2.37,-3.2,3.98,99.01,2,0,3,315.15,141.93,0
39,9,val,S17,550.24,263.42,-3.75,-2.12,4.31,89.81,3,0,1,170.97,271.27,0
39,9,val,S18,632.82,516.95,-1.24,-0.69,1.42,76.53,1,0,5,437.6,133.46,0
39,9,val,S19,359.06,739.69,0.87,-0.91,1.26,96.83,3,0,2,655.04,252.66,0
39,10,val,S0,517.76,705.32,3.59,-2.22,4.22,74.14,3,0,5,605.58,206.08,0
39,10,val,S1,461.78,410.07,-1.57,0.23,1.58,85.68,3,1,1,312.41,97.72,0
39,10,val,S2,479.1,603.89,1.01,0.09,1.01,83.78,2,1,1,504.32,105.97,0
39,10,val,S3,598.9,839.21,-2.46,-1.05,2.67,86.38,3,0,1,745.79,353.33,0
39,10,val,S4,297.03,337.83,-0.54,-4.37,4.4,86.98,2,0,1,312.66,259.8,0
39,10,val,S5,655.32,441.93,-0.64,1.75,1.86,92.81,1,0,4,375.55,165.82,0
39,10,val,S6,455.62,605.33,0.57,0.99,1.14,78.22,3,1,1,507.27,114.29,0
39,10,val,S7,372.12,283.87,1.25,-0.28,1.28,86.05,3,0,3,223.97,251.12,0
39,10,val,S8,469.15,356.72,2.52,3.51,4.32,87.6,2,1,2,258.57,146.56,0
39,10,val,S9,556.73,534.85,-2.03,2.05,2.89,99.79,3,0,3,438.53,66.58,0
39,10,val,S10,517.13,505.44,-0.07,1.5,1.5,85.6,1,1,2,405.8,17.98,0
39,10,val,S11,456.49,792.53,1.45,-3.55,3.84,85.65,3,0,2,693.89,295.74,0
39,10,val,S12,294.05,667.06,-1.93,0.45,1.98,82.27,1,0,1,603.3,265.19,0
39,10,val,S13,585.87,451.16,-0.59,2.17,2.25,75.66,3,0,4,361.51,98.79,0
39,10,val,S14,627.4,675.04,-3.0,1.73,3.46,81.08,3,0,2,588.98,216.49,0
39,10,val,S15,596.27,783.77,1.38,-1.65,2.15,89.19,2,0,3,690.51,299.65,0
39,10,val,S16,431.44,403.86,2.37,-3.2,3.98,99.0,2,0,2,311.5,118.08,0
39,10,val,S17,546.49,261.31,-3.75,-2.12,4.31,89.8,3,0,1,167.87,243.18,0
39,10,val,S18,631.58,516.27,-1.24,-0.69,1.42,76.52,1,0,5,436.57,132.58,0
39,10,val,S19,359.92,738.78,0.87,-0.91,1.26,96.82,3,0,2,653.96,276.84,0
39,11,val,S0,521.36,703.1,3.59,-2.22,4.22,74.13,3,0,5,603.47,234.07,0
39,11,val,S1,460.21,410.29,-1.57,0.23,1.58,85.67,3,1,1,312.83,71.75,0
39,11,val,S2,480.11,603.97,1.01,0.09,1.01,83.77,2,1,1,504.37,135.44,0
39,11,val,S3,596.44,838.16,-2.46,-1.05,2.67,86.37,3,0,1,744.43,380.58,0
39,11,val,S4,296.48,333.46,-0.54,-4.37,4.4,86.97,2,0,1,309.71,245.08,0
39,11,val,S5,654.68,443.68,-0.64,1.75,1.86,92.8,1,0,4,376.89,156.91,0
39,11,val,S6,456.19,606.32,0.57,0.99,1.14,78.21,3,1,1,508.21,143.18,0
39,11,val,S7,373.38,283.59,1.25,-0.28,1.28,86.04,3,0,3,223.02,225.35,0
39,11,val,S8,471.67,360.23,2.52,3.51,4.32,87.59,2,1,2,261.77,113.36,0
39,11,val,S9,554.7,536.9,-2.03,2.05,2.89,99.78,3,0,3,440.31,86.41,0
39,11,val,S10,517.07,506.94,-0.07,1.5,1.5,85.59,1,1,2,407.3,40.69,0
39,11,val,S11,457.94,788.97,1.45,-3.55,3.84,85.64,3,0,3,690.26,321.73,0
39,11,val,S12,292.13,667.51,-1.93,0.45,1.98,82.26,1,0,1,604.39,286.74,0
39,11,val,S13,585.28,453.33,-0.59,2.17,2.25,75.65,3,0,4,363.47,86.9,0
39,11,val,S14,624.4,676.77,-3.0,1.73,3.46,81.07,3,0,2,590.03,241.31,0
39,11,val,S15,597.66,782.12,1.38,-1.65,2.15,89.18,2,0,4,689.07,327.04,0
39,11,val,S16,433.81,400.66,2.37,-3.2,3.98,98.99,2,0,2,307.86,95.86,0
39,11,val,S17,542.74,259.19,-3.75,-2.12,4.31,89.79,3,0,1,164.83,215.1,0
39,11,val,S18,630.33,515.58,-1.24,-0.69,1.42,76.51,1,0,5,435.54,138.07,0
39,11,val,S19,360.79,737.87,0.87,-0.91,1.26,96.81,3,0,2,652.89,301.89,0
39,12,val,S0,524.95,700.88,3.59,-2.22,4.22,74.12,3,0,5,601.39,262.07,0
39,12,val,S1,458.64,410.52,-1.57,0.23,1.58,85.66,3,1,1,313.26,50.79,0
39,12,val,S2,481.12,604.06,1.01,0.09,1.01,83.76,2,1,1,504.42,165.14,0
39,12,val,S3,593.98,837.11,-2.46,-1.05,2.67,86.36,3,0,1,743.08,408.08,0
39,12,val,S4,295.94,329.09,-0.54,-4.37,4.4,86.96,2,0,1,306.8,232.25,0
39,12,val,S5,654.05,445.43,-0.64,1.75,1.86,92.79,1,0,4,378.22,154.14,0
39,12,val,S6,456.76,607.31,0.57,0.99,1.14,78.2,3,1,1,509.15,172.81,0
39,12,val,S7,374.63,283.31,1.25,-0.28,1.28,86.03,3,0,4,222.08,200.68,0
39,12,val,S8,474.19,363.74,2.52,3.51,4.32,87.58,2,1,2,265.0,80.51,0
39,12,val,S9,552.67,538.95,-2.03,2.05,2.89,99.77,3,0,3,442.1,112.1,0
39,12,val,S10,517.0,508.44,-0.07,1.5,1.5,85.58,1,1,2,408.79,70.52,0
39,12,val,S11,459.38,785.42,1.45,-3.55,3.84,85.63,3,0,3,686.62,347.8,0
39,12,val,S12,290.2,667.96,-1.93,0.45,1.98,82.25,1,0,1,605.47,309.81,0
39,12,val,S13,584.69,455.5,-0.59,2.17,2.25,75.64,3,0,4,365.44,86.1,0
39,12,val,S14,621.4,678.51,-3.0,1.73,3.46,81.06,3,0,2,591.11,267.62,0
39,12,val,S15,599.04,780.46,1.38,-1.65,2.15,89.17,2,0,4,687.63,354.58,0
39,12,val,S16,436.18,397.46,2.37,-3.2,3.98,98.98,2,0,2,304.23,76.7,0
39,12,val,S17,538.99,257.08,-3.75,-2.12,4.31,89.78,3,0,2,161.84,187.03,0
39,12,val,S18,629.09,514.89,-1.24,-0.69,1.42,76.5,1,0,5,434.51,149.24,0
39,12,val,S19,361.65,736.96,0.87,-0.91,1.26,96.8,3,0,2,651.81,327.6,0
39,13,val,S0,528.55,698.65,3.59,-2.22,4.22,74.11,3,0,5,599.33,290.06,0
39,13,val,S1,457.08,410.75,-1.57,0.23,1.58,85.65,3,1,1,313.7,42.93,0
39,13,val,S2,482.13,604.15,1.01,0.09,1.01,83.75,2,1,1,504.47,194.97,0
39,13,val,S3,591.52,836.06,-2.46,-1.05,2.67,86.35,3,0,1,741.73,435.78,0
